case,date,sex,age,area,sales,product,note
2021004415,2021-01-25,여성,40 - 49세,서울특별시,일반판매,종합체육시설회원권,계약해제.해지/위약금
2021004416,2021-01-25,남성,20 - 29세,경기도,TV홈쇼핑,전기온수기,품질(물품/용역)
2021004417,2021-01-25,여성,60 - 64세,서울특별시,일반판매,미용서비스,부당행위
2021004418,2021-01-25,남성,30 - 39세,인천광역시,전화권유판매,정수기대여(렌트),품질(물품/용역)
2021004419,2021-01-25,남성,30 - 39세,충청남도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021004420,2021-01-25,남성,30 - 39세,충청북도,일반판매,기타인테리어설비,AS불만
2021004421,2021-01-26,남성,불명,경기도,국내온라인거래,이불·침대커버,청약철회
2021004422,2021-01-26,여성,40 - 49세,서울특별시,국내온라인거래,냉장고,계약불이행(불완전이행)
2021004424,2021-01-26,여성,60 - 64세,서울특별시,일반판매,기타모피·가죽의류,품질(물품/용역)
2021004425,2021-01-26,여성,30 - 39세,인천광역시,일반판매,옷장,품질(물품/용역)
2021004426,2021-01-26,남성,50 - 59세,경상북도,국내온라인거래,기타건강식품,안전(제품/시설)
2021004427,2021-01-26,남성,70 - 79세,울산광역시,일반판매,신경외과,품질(물품/용역)
2021004428,2021-01-26,여성,40 - 49세,부산광역시,일반판매,외식,품질(물품/용역)
2021004430,2021-01-26,여성,40 - 49세,서울특별시,일반판매,무스탕,품질(물품/용역)
2021004431,2021-01-26,여성,50 - 59세,부산광역시,국내온라인거래,기타일반화장품,안전(제품/시설)
2021004432,2021-01-26,여성,30 - 39세,부산광역시,일반판매,전기보일러,부당행위
2021004433,2021-01-26,남성,50 - 59세,전라북도,일반판매,운동화,품질(물품/용역)
2021004434,2021-01-26,남성,40 - 49세,부산광역시,일반판매,기타세탁서비스,품질(물품/용역)
2021004435,2021-01-26,남성,60 - 64세,경상남도,기타,유선방송,부당행위
2021004436,2021-01-26,여성,40 - 49세,경기도,일반판매,헬스장,계약해제.해지/위약금
2021004438,2021-01-26,남성,30 - 39세,인천광역시,일반판매,안마의자대여(렌트),안전(제품/시설)
2021004439,2021-01-26,여성,30 - 39세,서울특별시,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2021004440,2021-01-26,남성,50 - 59세,경기도,일반판매,이동전화서비스,계약불이행(불완전이행)
2021004441,2021-01-26,남성,65 - 69세,부산광역시,기타통신판매,안마의자대여(렌트),계약해제.해지/위약금
2021004442,2021-01-26,여성,60 - 64세,부산광역시,일반판매,양복(서양식 의복)세탁,품질(물품/용역)
2021004443,2021-01-26,여성,30 - 39세,서울특별시,기타통신판매,기타정보이용서비스,계약해제.해지/위약금
2021004444,2021-01-26,여성,30 - 39세,서울특별시,기타통신판매,기타정보이용서비스,계약해제.해지/위약금
2021004445,2021-01-26,남성,40 - 49세,충청남도,일반판매,항공화물운송서비스,계약해제.해지/위약금
2021004446,2021-01-26,남성,20 - 29세,경상북도,일반판매,일반강습(입시학원등),계약해제.해지/위약금
2021004447,2021-01-26,여성,30 - 39세,서울특별시,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2021004448,2021-01-26,남성,30 - 39세,경기도,국내온라인거래,퍼스널컴퓨터,계약불이행(불완전이행)
2021004449,2021-01-26,남성,40 - 49세,서울특별시,일반판매,티셔츠,품질(물품/용역)
2021004450,2021-01-26,남성,30 - 39세,경기도,국내온라인거래,신유형상품권,부당행위
2021004451,2021-01-26,남성,40 - 49세,서울특별시,일반판매,운동화,품질(물품/용역)
2021004452,2021-01-26,여성,50 - 59세,강원도,국내온라인거래,커튼,계약불이행(불완전이행)
2021004453,2021-01-26,여성,50 - 59세,대구광역시,소셜커머스(쇼핑),소파,표시.광고
2021004457,2021-01-26,여성,50 - 59세,전라남도,TV홈쇼핑,기타인테리어설비,계약불이행(불완전이행)
2021004458,2021-01-26,여성,40 - 49세,부산광역시,국내온라인거래,케이블TV,품질(물품/용역)
2021004459,2021-01-26,여성,30 - 39세,대구광역시,일반판매,헬스장,계약해제.해지/위약금
2021004460,2021-01-26,남성,40 - 49세,경기도,국내온라인거래,기타의료용구,계약불이행(불완전이행)
2021004461,2021-01-26,여성,20 - 29세,서울특별시,일반판매,기타미분류서비스,계약해제.해지/위약금
2021004462,2021-01-26,여성,50 - 59세,충청북도,전화권유판매,유사투자자문,청약철회
2021004463,2021-01-26,남성,30 - 39세,서울특별시,일반판매,컵,품질(물품/용역)
2021004464,2021-01-26,여성,40 - 49세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021004465,2021-01-26,남성,50 - 59세,서울특별시,일반판매,항공여객운송서비스,계약해제.해지/위약금
2021004466,2021-01-26,여성,40 - 49세,부산광역시,일반판매,정형외과,품질(물품/용역)
2021004467,2021-01-26,여성,40 - 49세,서울특별시,일반판매,의자,품질(물품/용역)
2021004468,2021-01-26,여성,40 - 49세,인천광역시,방문판매,인터넷교육서비스,계약해제.해지/위약금
2021004469,2021-01-26,남성,40 - 49세,서울특별시,일반판매,외식,안전(제품/시설)
2021004470,2021-01-26,여성,50 - 59세,경상남도,일반판매,소파,품질(물품/용역)
2021004471,2021-01-26,여성,30 - 39세,서울특별시,일반판매,필라테스,계약해제.해지/위약금
2021004472,2021-01-26,남성,60 - 64세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021004473,2021-01-26,여성,불명,경기도,일반판매,헬스장,계약해제.해지/위약금
2021004474,2021-01-26,여성,30 - 39세,인천광역시,일반판매,신유형상품권,품질(물품/용역)
2021004475,2021-01-26,남성,50 - 59세,광주광역시,기타,포장이사운송서비스,계약불이행(불완전이행)
2021004476,2021-01-26,여성,40 - 49세,전라북도,TV홈쇼핑,상품권,AS불만
2021004478,2021-01-26,여성,50 - 59세,전라북도,일반판매,숙녀화(구두·부츠 등),품질(물품/용역)
2021004479,2021-01-26,여성,65 - 69세,경기도,국내온라인거래,캐주얼바지,계약불이행(불완전이행)
2021004480,2021-01-26,남성,30 - 39세,광주광역시,기타,식사배달,단순문의.상담
2021004482,2021-01-26,남성,40 - 49세,경상남도,전화권유판매,인터넷정보이용서비스,계약해제.해지/위약금
2021004483,2021-01-26,여성,20 - 29세,대구광역시,일반판매,핸드백,계약불이행(불완전이행)
2021004485,2021-01-26,남성,30 - 39세,부산광역시,일반판매,점퍼·재킷류,품질(물품/용역)
2021004486,2021-01-26,여성,30 - 39세,경기도,일반판매,소파,표시.광고
2021004487,2021-01-26,남성,40 - 49세,경기도,일반판매,변호서비스,품질(물품/용역)
2021004488,2021-01-26,여성,30 - 39세,경기도,방문판매,방문교육,계약불이행(불완전이행)
2021004489,2021-01-26,여성,30 - 39세,대전광역시,국내온라인거래,노트북컴퓨터,계약불이행(불완전이행)
2021004490,2021-01-26,남성,불명,경상남도,국내온라인거래,향수,계약불이행(불완전이행)
2021004491,2021-01-26,여성,40 - 49세,경기도,일반판매,공제보험,부당행위
2021004492,2021-01-26,여성,20 - 29세,서울특별시,일반판매,필라테스,계약해제.해지/위약금
2021004493,2021-01-26,여성,70 - 79세,경기도,전화권유판매,인터넷정보이용서비스,계약해제.해지/위약금
2021004494,2021-01-26,여성,50 - 59세,세종특별자치시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021004495,2021-01-26,남성,50 - 59세,경기도,일반판매,타이어,AS불만
2021004496,2021-01-26,남성,불명,서울특별시,방문판매,유사투자자문,계약해제.해지/위약금
2021004497,2021-01-26,여성,65 - 69세,경기도,일반판매,국내결혼중개,계약불이행(불완전이행)
2021004498,2021-01-26,남성,50 - 59세,광주광역시,일반판매,보석·귀금속,계약해제.해지/위약금
2021004499,2021-01-26,남성,30 - 39세,대구광역시,국내온라인거래,마스크,표시.광고
2021004500,2021-01-26,여성,60 - 64세,경상남도,일반판매,단독·다가구주택,AS불만
2021004501,2021-01-26,남성,40 - 49세,경기도,일반판매,기타미분류서비스,품질(물품/용역)
2021004502,2021-01-26,여성,30 - 39세,서울특별시,일반판매,여성용내의류,계약해제.해지/위약금
2021004503,2021-01-26,남성,30 - 39세,충청남도,일반판매,운동화,품질(물품/용역)
2021004504,2021-01-26,남성,50 - 59세,충청남도,일반판매,국외여행,계약해제.해지/위약금
2021004505,2021-01-26,남성,40 - 49세,경기도,TV홈쇼핑,음식물처리기대여(렌트),계약불이행(불완전이행)
2021004506,2021-01-26,여성,50 - 59세,서울특별시,기타통신판매,유사투자자문,계약해제.해지/위약금
2021004507,2021-01-26,여성,30 - 39세,경기도,일반판매,건강(암·기타질병)보험,부당행위
2021004508,2021-01-26,여성,60 - 64세,서울특별시,일반판매,가스보일러,AS불만
2021004509,2021-01-26,남성,30 - 39세,경상남도,국내온라인거래,기타간편복,계약불이행(불완전이행)
2021004510,2021-01-26,여성,40 - 49세,서울특별시,TV홈쇼핑,미분류대여(렌트),계약해제.해지/위약금
2021004511,2021-01-26,남성,40 - 49세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021004512,2021-01-26,여성,40 - 49세,대전광역시,국내온라인거래,냄비,품질(물품/용역)
2021004513,2021-01-26,남성,불명,서울특별시,국내온라인거래,책상,품질(물품/용역)
2021004515,2021-01-26,여성,20 - 29세,서울특별시,일반판매,요가,계약해제.해지/위약금
2021004516,2021-01-26,남성,80세이상,대전광역시,전화권유판매,인터넷정보이용서비스,계약해제.해지/위약금
2021004517,2021-01-26,여성,30 - 39세,경기도,일반판매,국내결혼중개,계약해제.해지/위약금
2021004518,2021-01-26,남성,30 - 39세,대전광역시,일반판매,기타사설강습서비스,계약불이행(불완전이행)
2021004519,2021-01-26,남성,70 - 79세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021004520,2021-01-26,여성,30 - 39세,서울특별시,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2021004522,2021-01-26,여성,50 - 59세,인천광역시,전화권유판매,유사투자자문,부당행위
2021004523,2021-01-26,여성,30 - 39세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021004524,2021-01-26,남성,50 - 59세,광주광역시,일반판매,스마트폰,AS불만
2021004525,2021-01-26,남성,30 - 39세,경기도,일반판매,기타이·미용서비스,계약해제.해지/위약금
2021004527,2021-01-26,여성,30 - 39세,경기도,일반판매,핸드백,계약불이행(불완전이행)
2021004528,2021-01-26,여성,불명,대구광역시,일반판매,기타모피·가죽의류,품질(물품/용역)
2021004530,2021-01-26,남성,50 - 59세,경기도,전화권유판매,유사투자자문,청약철회
2021004531,2021-01-26,여성,30 - 39세,서울특별시,일반판매,이불·요,품질(물품/용역)
2021004532,2021-01-26,남성,60 - 64세,경상남도,전화권유판매,유사투자자문,청약철회
2021004533,2021-01-26,남성,60 - 64세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021004534,2021-01-26,여성,30 - 39세,경상남도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021004535,2021-01-26,여성,50 - 59세,경상남도,일반판매,양복(서양식 의복)세탁,품질(물품/용역)
2021004536,2021-01-26,남성,30 - 39세,강원도,국내온라인거래,인터넷게임서비스,부당행위
2021004537,2021-01-26,남성,60 - 64세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021004538,2021-01-26,남성,20 - 29세,서울특별시,일반판매,퍼스널컴퓨터,품질(물품/용역)
2021004539,2021-01-26,여성,50 - 59세,서울특별시,전화권유판매,기타컴퓨터·주변기기,계약불이행(불완전이행)
2021004540,2021-01-26,여성,30 - 39세,경기도,일반판매,요가,청약철회
2021004541,2021-01-26,여성,70 - 79세,경기도,일반판매,보석·귀금속,청약철회
2021004542,2021-01-26,여성,70 - 79세,서울특별시,전화권유판매,영양크림류,부당행위
2021004543,2021-01-26,남성,20 - 29세,경상북도,일반판매,헬스장,계약해제.해지/위약금
2021004544,2021-01-26,여성,40 - 49세,경기도,일반판매,항공여객운송서비스,계약해제.해지/위약금
2021004545,2021-01-26,남성,40 - 49세,서울특별시,기타,신유형상품권,계약불이행(불완전이행)
2021004546,2021-01-26,남성,30 - 39세,인천광역시,국내온라인거래,안경·안경테,청약철회
2021004547,2021-01-26,여성,30 - 39세,경기도,소셜커머스(쇼핑),기타식품류,부당행위
2021004548,2021-01-26,남성,60 - 64세,경기도,국내온라인거래,기타공조·냉난방기기,품질(물품/용역)
2021004549,2021-01-26,남성,20 - 29세,경기도,전화권유판매,인터넷정보이용서비스,계약불이행(불완전이행)
2021004550,2021-01-26,남성,20 - 29세,경기도,기타통신판매,유사투자자문,청약철회
2021004551,2021-01-26,남성,30 - 39세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
